/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Areas.Areas.0.Name	房间	0	_ReplaceAreaName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.343._hd.Ss.1	梧桐木小方桌	343.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.344._hd.Ss.1	梧桐木装饰书架	344.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.345._hd.Ss.1	梧桐木装饰书架	345.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.346._hd.Ss.1	梧桐木装饰书架	346.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.347._hd.Ss.1	梧桐木油灯	347.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.348._hd.Ss.1	灵石神鹤灯	348.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.349._hd.Ss.1	灵石神鹤灯	349.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.350._hd.Ss.1	灵石神鹤灯	350.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.351._hd.Ss.1	灵石神鹤灯	351.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.352._hd.Ss.1	天柱石栅栏	352.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.353._hd.Ss.1	天柱石栅栏	353.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.354._hd.Ss.1	天柱石栅栏	354.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.355._hd.Ss.1	天柱石栅栏	355.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.356._hd.Ss.1	天柱石栅栏	356.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.357._hd.Ss.1	天柱石栅栏	357.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.358._hd.Ss.1	天柱石栅栏	358.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.359._hd.Ss.1	天柱石栅栏	359.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.360._hd.Ss.1	天柱石栅栏	360.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.361._hd.Ss.1	天柱石栅栏	361.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.362._hd.Ss.1	天柱石栅栏	362.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.363._hd.Ss.1	天柱石栅栏	363.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.364._hd.Ss.1	天柱石门派石碑	364.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.365._hd.Ss.1	灵石剑心玉莲	365.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.366._hd.Ss.1	灵石剑心玉莲	366.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.367._hd.Ss.1	灵石剑心玉莲	367.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.368._hd.Ss.1	灵石剑心玉莲	368.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.369._hd.Ss.1	灵石剑心玉莲	369.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.370._hd.Ss.1	灵石剑心玉莲	370.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.371._hd.Ss.1	灵石炉灶	371.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.372._hd.Ss.1	灵石炉灶	372.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.373._hd.Ss.1	梧桐木桌子	373.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.374._hd.Ss.1	梧桐木桌子	374.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.375._hd.Ss.1	梧桐木桌子	375.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.376._hd.Ss.1	梧桐木桌子	376.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.377._hd.Ss.1	黑布蒲团	377.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.378._hd.Ss.1	母鸡	378.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.379._hd.Ss.1	母鸡	379.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.380._hd.Ss.1	公鸡	380.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.381._hd.Ss.1	公兔子	381.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.382._hd.Ss.1	公兔子	382.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.383._hd.Ss.1	母兔子	383.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.384._hd.Ss.1	雄龟	384.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.385._hd.Ss.1	雄龟	385.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.386._hd.Ss.1	母牛	386.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.387._hd.Ss.1	母牛	387.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.388._hd.Ss.1	公牛	388.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.389._hd.Ss.1	母兔子	389.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.390._hd.Ss.1	公兔子	390.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.391._hd.Ss.1	母兔子	391.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.392.PropertyMgr.PrefixName	严	392	_ReplaceNpcNameInPropertyMgr
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.392.PropertyMgr.SuffixName	宁	392	_ReplaceNpcNameInPropertyMgr
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.392.PropertyMgr._hd.RelationData.Cache.0.PName	严	392.0	_ReplaceNpcNameInRelationData
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.392.PropertyMgr._hd.RelationData.Cache.0.SName	志	392.0	_ReplaceNpcNameInRelationData
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.392.PropertyMgr._hd.RelationData.Cache.1.PName	赏	392.1	_ReplaceNpcNameInRelationData
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.392.PropertyMgr._hd.RelationData.Cache.1.SName	新波	392.1	_ReplaceNpcNameInRelationData
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.392.PropertyMgr._hd.RelationData.Cache.2.PName	严	392.2	_ReplaceNpcNameInRelationData
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.392.PropertyMgr._hd.RelationData.Cache.2.SName	利	392.2	_ReplaceNpcNameInRelationData
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.392.PropertyMgr._hd.RelationData.Cache.3.PName	温	392.3	_ReplaceNpcNameInRelationData
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.392.PropertyMgr._hd.RelationData.Cache.3.SName	绿真	392.3	_ReplaceNpcNameInRelationData
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.392.Titles.0.title	无言的守誓者	392.0	_ReplaceThingTitles
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Skills.SkillDefs.TSheildSkill-225.DisplayName	归真金刚	-1	_ReplaceSkillDisplaceName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Skills.SkillDefs.TDamageSkill-558.DisplayName	本源绝杀咒	-1	_ReplaceSkillDisplaceName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Skills.SkillDefs.THealthSkill-139.DisplayName	玉虚三花	-1	_ReplaceSkillDisplaceName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Skills.SkillDefs.TDamageSkill-559.DisplayName	未来星宿落花神雷	-1	_ReplaceSkillDisplaceName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Skills.SkillDefs.TDamageSkill-560.DisplayName	多宝落花真言	-1	_ReplaceSkillDisplaceName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Skills.SkillDefs.TDamageSkill-561.DisplayName	嵩山覆灭真言	-1	_ReplaceSkillDisplaceName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Skills.SkillDefs.TSkillSkill-55.DisplayName	赤霄宫先天一气咒	-1	_ReplaceSkillDisplaceName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Skills.SkillDefs.THealthSkill-140.DisplayName	御神回春神雷	-1	_ReplaceSkillDisplaceName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Skills.SkillDefs.TDamageSkill-562.DisplayName	造化落花神雷	-1	_ReplaceSkillDisplaceName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Skills.SkillDefs.TFabaoSkill-84.DisplayName	万源归真化影神雷	-1	_ReplaceSkillDisplaceName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Skills.SkillDefs.TDamageSkill-563.DisplayName	本源陨星神雷	-1	_ReplaceSkillDisplaceName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Skills.SkillDefs.TDamageSkill-564.DisplayName	御神十二都天诀	-1	_ReplaceSkillDisplaceName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Skills.SkillDefs.TDamageSkill-565.DisplayName	本源落花	-1	_ReplaceSkillDisplaceName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Skills.SkillDefs.TDamageSkill-566.DisplayName	断岳飞星	-1	_ReplaceSkillDisplaceName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Skills.SkillDefs.TSkillSkill-56.DisplayName	勾陈接天咒	-1	_ReplaceSkillDisplaceName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Skills.SkillDefs.TDamageSkill-567.DisplayName	太上飞星	-1	_ReplaceSkillDisplaceName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Skills.SkillDefs.TDamageSkill-568.DisplayName	鸿蒙流光咒	-1	_ReplaceSkillDisplaceName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Skills.SkillDefs.TFabaoSkill-85.DisplayName	造化通天神雷	-1	_ReplaceSkillDisplaceName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Skills.SkillDefs.TDamageSkill-569.DisplayName	未来星宿流光真言	-1	_ReplaceSkillDisplaceName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Skills.SkillDefs.TDamageSkill-570.DisplayName	御神流光	-1	_ReplaceSkillDisplaceName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Skills.SkillDefs.TDamageSkill-571.DisplayName	苍木开天诀	-1	_ReplaceSkillDisplaceName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Skills.SkillDefs.TDamageSkill-572.DisplayName	紫薇镇神	-1	_ReplaceSkillDisplaceName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Skills.SkillDefs.TDamageSkill-573.DisplayName	本源镇神真言	-1	_ReplaceSkillDisplaceName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Skills.SkillDefs.THealthSkill-141.DisplayName	玉虚五气神雷	-1	_ReplaceSkillDisplaceName
